,year,state,measure,value
5738,2012,Michigan,BlackWhiteRatio,0.1845329
5739,2013,Michigan,BlackWhiteRatio,0.1834072
5740,2014,Michigan,BlackWhiteRatio,0.1833396
5741,2015,Michigan,BlackWhiteRatio,0.1840815
5742,2005,Minnesota,BlackWhiteRatio,0.0470897
5743,2006,Minnesota,BlackWhiteRatio,0.0507115
5744,2007,Minnesota,BlackWhiteRatio,0.0500449
5745,2008,Minnesota,BlackWhiteRatio,0.0517797
5746,2009,Minnesota,BlackWhiteRatio,0.0522351
5747,2010,Minnesota,BlackWhiteRatio,0.0620424
5748,2011,Minnesota,BlackWhiteRatio,0.0631302
5749,2012,Minnesota,BlackWhiteRatio,0.0648969
5750,2013,Minnesota,BlackWhiteRatio,0.0663638
5751,2014,Minnesota,BlackWhiteRatio,0.070415
5752,2015,Minnesota,BlackWhiteRatio,0.0721056
5753,2005,Mississippi,BlackWhiteRatio,0.6062794
5754,2006,Mississippi,BlackWhiteRatio,0.6292009
5755,2007,Mississippi,BlackWhiteRatio,0.635374
5756,2008,Mississippi,BlackWhiteRatio,0.6397411
5757,2009,Mississippi,BlackWhiteRatio,0.6375665
5758,2010,Mississippi,BlackWhiteRatio,0.6434494
5759,2011,Mississippi,BlackWhiteRatio,0.649139
5760,2012,Mississippi,BlackWhiteRatio,0.6543273
5761,2013,Mississippi,BlackWhiteRatio,0.6574752
5762,2014,Mississippi,BlackWhiteRatio,0.6612412
5763,2015,Mississippi,BlackWhiteRatio,0.6618451
5764,2005,Missouri,BlackWhiteRatio,0.1336998
5765,2006,Missouri,BlackWhiteRatio,0.136569
5766,2007,Missouri,BlackWhiteRatio,0.1366662
5767,2008,Missouri,BlackWhiteRatio,0.1356297
5768,2009,Missouri,BlackWhiteRatio,0.1366794
5769,2010,Missouri,BlackWhiteRatio,0.1448674
5770,2011,Missouri,BlackWhiteRatio,0.1417597
5771,2012,Missouri,BlackWhiteRatio,0.1426409
5772,2013,Missouri,BlackWhiteRatio,0.1424716
5773,2014,Missouri,BlackWhiteRatio,0.146788
5774,2015,Missouri,BlackWhiteRatio,0.1461212
5775,2005,Montana,BlackWhiteRatio,0.0049912
5776,2006,Montana,BlackWhiteRatio,0.0051725
5777,2007,Montana,BlackWhiteRatio,0.0061136
5778,2008,Montana,BlackWhiteRatio,0.0061232
5779,2009,Montana,BlackWhiteRatio,0.0034468
5780,2010,Montana,BlackWhiteRatio,0.0055565
5781,2011,Montana,BlackWhiteRatio,0.0049334
5782,2012,Montana,BlackWhiteRatio,0.0041116
5783,2013,Montana,BlackWhiteRatio,0.0036454
5784,2014,Montana,BlackWhiteRatio,0.0065484
5785,2015,Montana,BlackWhiteRatio,0.005282
5786,2005,Nebraska,BlackWhiteRatio,0.0465981
5787,2006,Nebraska,BlackWhiteRatio,0.0473594
5788,2007,Nebraska,BlackWhiteRatio,0.0463504
5789,2008,Nebraska,BlackWhiteRatio,0.0474103
5790,2009,Nebraska,BlackWhiteRatio,0.051319
5791,2010,Nebraska,BlackWhiteRatio,0.0535845
5792,2011,Nebraska,BlackWhiteRatio,0.0555426
5793,2012,Nebraska,BlackWhiteRatio,0.0566463
5794,2013,Nebraska,BlackWhiteRatio,0.0568583
5795,2014,Nebraska,BlackWhiteRatio,0.0585489
5796,2015,Nebraska,BlackWhiteRatio,0.0596402
5797,2005,Nevada,BlackWhiteRatio,0.1171702
5798,2006,Nevada,BlackWhiteRatio,0.1223129
5799,2007,Nevada,BlackWhiteRatio,0.1228415
5800,2008,Nevada,BlackWhiteRatio,0.1297307
5801,2009,Nevada,BlackWhiteRatio,0.1378467
5802,2010,Nevada,BlackWhiteRatio,0.1483362
5803,2011,Nevada,BlackWhiteRatio,0.1528512
5804,2012,Nevada,BlackWhiteRatio,0.1564706
5805,2013,Nevada,BlackWhiteRatio,0.161111
5806,2014,Nevada,BlackWhiteRatio,0.1667311
5807,2015,Nevada,BlackWhiteRatio,0.1689067
5808,2005,New Hampshire,BlackWhiteRatio,0.0085167
5809,2006,New Hampshire,BlackWhiteRatio,0.0108942
5810,2007,New Hampshire,BlackWhiteRatio,0.0096725
5811,2008,New Hampshire,BlackWhiteRatio,0.0105748
5812,2009,New Hampshire,BlackWhiteRatio,0.0135583
5813,2010,New Hampshire,BlackWhiteRatio,0.0127291
5814,2011,New Hampshire,BlackWhiteRatio,0.0120859
5815,2012,New Hampshire,BlackWhiteRatio,0.0136219
5816,2013,New Hampshire,BlackWhiteRatio,0.0133164
5817,2014,New Hampshire,BlackWhiteRatio,0.0140591
5818,2015,New Hampshire,BlackWhiteRatio,0.0175964
5819,2005,New Jersey,BlackWhiteRatio,0.2033737
5820,2006,New Jersey,BlackWhiteRatio,0.2113315
5821,2007,New Jersey,BlackWhiteRatio,0.2129687
5822,2008,New Jersey,BlackWhiteRatio,0.2218245
5823,2009,New Jersey,BlackWhiteRatio,0.2242388
5824,2010,New Jersey,BlackWhiteRatio,0.2276401
5825,2011,New Jersey,BlackWhiteRatio,0.2290255
5826,2012,New Jersey,BlackWhiteRatio,0.2351878
5827,2013,New Jersey,BlackWhiteRatio,0.2384262
5828,2014,New Jersey,BlackWhiteRatio,0.2395379
5829,2015,New Jersey,BlackWhiteRatio,0.2387291
5830,2005,New Mexico,BlackWhiteRatio,0.0405051
5831,2006,New Mexico,BlackWhiteRatio,0.0432455
5832,2007,New Mexico,BlackWhiteRatio,0.0500912
5833,2008,New Mexico,BlackWhiteRatio,0.0548115
5834,2009,New Mexico,BlackWhiteRatio,0.0526987
5835,2010,New Mexico,BlackWhiteRatio,0.0485812
5836,2011,New Mexico,BlackWhiteRatio,0.0531821
5837,2012,New Mexico,BlackWhiteRatio,0.0518012
5838,2013,New Mexico,BlackWhiteRatio,0.0509512
5839,2014,New Mexico,BlackWhiteRatio,0.0511013
5840,2015,New Mexico,BlackWhiteRatio,0.059983
5841,2005,New York,BlackWhiteRatio,0.2402075
5842,2006,New York,BlackWhiteRatio,0.2448938
5843,2007,New York,BlackWhiteRatio,0.2455013
5844,2008,New York,BlackWhiteRatio,0.2663695
5845,2009,New York,BlackWhiteRatio,0.2631166
5846,2010,New York,BlackWhiteRatio,0.267094
5847,2011,New York,BlackWhiteRatio,0.2697545
5848,2012,New York,BlackWhiteRatio,0.2713517
5849,2013,New York,BlackWhiteRatio,0.2753179
5850,2014,New York,BlackWhiteRatio,0.2781307
5851,2015,New York,BlackWhiteRatio,0.2788322
5852,2005,North Carolina,BlackWhiteRatio,0.3048615
5853,2006,North Carolina,BlackWhiteRatio,0.313014
5854,2007,North Carolina,BlackWhiteRatio,0.3132082
5855,2008,North Carolina,BlackWhiteRatio,0.3163766
5856,2009,North Carolina,BlackWhiteRatio,0.3153628
5857,2010,North Carolina,BlackWhiteRatio,0.3291202
5858,2011,North Carolina,BlackWhiteRatio,0.3337345
5859,2012,North Carolina,BlackWhiteRatio,0.3349856
5860,2013,North Carolina,BlackWhiteRatio,0.3353852
5861,2014,North Carolina,BlackWhiteRatio,0.3387675
5862,2015,North Carolina,BlackWhiteRatio,0.3400966
5863,2005,North Dakota,BlackWhiteRatio,0.0087817
5864,2006,North Dakota,BlackWhiteRatio,0.0103859
5865,2007,North Dakota,BlackWhiteRatio,0.0086792
5866,2008,North Dakota,BlackWhiteRatio,0.0106169
5867,2009,North Dakota,BlackWhiteRatio,0.0120847
5868,2010,North Dakota,BlackWhiteRatio,0.0143374
5869,2011,North Dakota,BlackWhiteRatio,0.0113252
5870,2012,North Dakota,BlackWhiteRatio,0.0165565
5871,2013,North Dakota,BlackWhiteRatio,0.0171274
5872,2014,North Dakota,BlackWhiteRatio,0.023236
5873,2015,North Dakota,BlackWhiteRatio,0.0241133
5874,2005,Ohio,BlackWhiteRatio,0.1370731
5875,2006,Ohio,BlackWhiteRatio,0.1418936
5876,2007,Ohio,BlackWhiteRatio,0.140964
5877,2008,Ohio,BlackWhiteRatio,0.1422184
5878,2009,Ohio,BlackWhiteRatio,0.1438782
5879,2010,Ohio,BlackWhiteRatio,0.1510211
5880,2011,Ohio,BlackWhiteRatio,0.1494865
5881,2012,Ohio,BlackWhiteRatio,0.1517957
5882,2013,Ohio,BlackWhiteRatio,0.1511598
5883,2014,Ohio,BlackWhiteRatio,0.152972
5884,2015,Ohio,BlackWhiteRatio,0.1540993
5885,2005,Oklahoma,BlackWhiteRatio,0.0962739
5886,2006,Oklahoma,BlackWhiteRatio,0.1012234
5887,2007,Oklahoma,BlackWhiteRatio,0.1028786
5888,2008,Oklahoma,BlackWhiteRatio,0.1005268
5889,2009,Oklahoma,BlackWhiteRatio,0.1029526
5890,2010,Oklahoma,BlackWhiteRatio,0.1046862
5891,2011,Oklahoma,BlackWhiteRatio,0.106545
5892,2012,Oklahoma,BlackWhiteRatio,0.1055079
5893,2013,Oklahoma,BlackWhiteRatio,0.1066773
5894,2014,Oklahoma,BlackWhiteRatio,0.1106037
5895,2015,Oklahoma,BlackWhiteRatio,0.1102263
5896,2005,Oregon,BlackWhiteRatio,0.0193998
5897,2006,Oregon,BlackWhiteRatio,0.0204015
5898,2007,Oregon,BlackWhiteRatio,0.0200342
5899,2008,Oregon,BlackWhiteRatio,0.0216757
5900,2009,Oregon,BlackWhiteRatio,0.0224412
5901,2010,Oregon,BlackWhiteRatio,0.0234035
5902,2011,Oregon,BlackWhiteRatio,0.0232293
5903,2012,Oregon,BlackWhiteRatio,0.023035
5904,2013,Oregon,BlackWhiteRatio,0.0239009
5905,2014,Oregon,BlackWhiteRatio,0.0232741
5906,2015,Oregon,BlackWhiteRatio,0.0249723
5907,2005,Pennsylvania,BlackWhiteRatio,0.1190635
5908,2006,Pennsylvania,BlackWhiteRatio,0.1238363
5909,2007,Pennsylvania,BlackWhiteRatio,0.1242074
5910,2008,Pennsylvania,BlackWhiteRatio,0.1273747
5911,2009,Pennsylvania,BlackWhiteRatio,0.1302167
5912,2010,Pennsylvania,BlackWhiteRatio,0.1363931
5913,2011,Pennsylvania,BlackWhiteRatio,0.1362359
5914,2012,Pennsylvania,BlackWhiteRatio,0.1394988
5915,2013,Pennsylvania,BlackWhiteRatio,0.1409771
5916,2014,Pennsylvania,BlackWhiteRatio,0.1425752
5917,2015,Pennsylvania,BlackWhiteRatio,0.1424085
5918,2005,Rhode Island,BlackWhiteRatio,0.0568968
5919,2006,Rhode Island,BlackWhiteRatio,0.0584674
5920,2007,Rhode Island,BlackWhiteRatio,0.0624854
5921,2008,Rhode Island,BlackWhiteRatio,0.0694309
5922,2009,Rhode Island,BlackWhiteRatio,0.0771665
5923,2010,Rhode Island,BlackWhiteRatio,0.0781493
5924,2011,Rhode Island,BlackWhiteRatio,0.07951
5925,2012,Rhode Island,BlackWhiteRatio,0.0857042
5926,2013,Rhode Island,BlackWhiteRatio,0.0860892
5927,2014,Rhode Island,BlackWhiteRatio,0.0903509
5928,2015,Rhode Island,BlackWhiteRatio,0.0845035
5929,2005,South Carolina,BlackWhiteRatio,0.4329528
5930,2006,South Carolina,BlackWhiteRatio,0.4370121
5931,2007,South Carolina,BlackWhiteRatio,0.434423
5932,2008,South Carolina,BlackWhiteRatio,0.4315282
5933,2009,South Carolina,BlackWhiteRatio,0.4311301
5934,2010,South Carolina,BlackWhiteRatio,0.4385258
5935,2011,South Carolina,BlackWhiteRatio,0.4364333
5936,2012,South Carolina,BlackWhiteRatio,0.4332632
5937,2013,South Carolina,BlackWhiteRatio,0.4332207
5938,2014,South Carolina,BlackWhiteRatio,0.4283884
5939,2015,South Carolina,BlackWhiteRatio,0.4308324
5940,2005,South Dakota,BlackWhiteRatio,0.0090574
5941,2006,South Dakota,BlackWhiteRatio,0.0076211
5942,2007,South Dakota,BlackWhiteRatio,0.0121359
5943,2008,South Dakota,BlackWhiteRatio,0.0109771
5944,2009,South Dakota,BlackWhiteRatio,0.0123403
5945,2010,South Dakota,BlackWhiteRatio,0.0155508
5946,2011,South Dakota,BlackWhiteRatio,0.0136583
5947,2012,South Dakota,BlackWhiteRatio,0.0186899
5948,2013,South Dakota,BlackWhiteRatio,0.0184406
5949,2014,South Dakota,BlackWhiteRatio,0.0208995
5950,2015,South Dakota,BlackWhiteRatio,0.0185343
5951,2005,Tennessee,BlackWhiteRatio,0.2094394
5952,2006,Tennessee,BlackWhiteRatio,0.2154695
5953,2007,Tennessee,BlackWhiteRatio,0.2156172
5954,2008,Tennessee,BlackWhiteRatio,0.2122003
5955,2009,Tennessee,BlackWhiteRatio,0.2158669
5956,2010,Tennessee,BlackWhiteRatio,0.2218666
5957,2011,Tennessee,BlackWhiteRatio,0.2221131
5958,2012,Tennessee,BlackWhiteRatio,0.2255287
5959,2013,Tennessee,BlackWhiteRatio,0.2267449
5960,2014,Tennessee,BlackWhiteRatio,0.2264101
5961,2015,Tennessee,BlackWhiteRatio,0.2266236
5962,2005,Texas,BlackWhiteRatio,0.2210092
5963,2006,Texas,BlackWhiteRatio,0.2366808
5964,2007,Texas,BlackWhiteRatio,0.2383336
5965,2008,Texas,BlackWhiteRatio,0.2420125
5966,2009,Texas,BlackWhiteRatio,0.2474211
5967,2010,Texas,BlackWhiteRatio,0.2602182
5968,2011,Texas,BlackWhiteRatio,0.2622548
5969,2012,Texas,BlackWhiteRatio,0.2682433
5970,2013,Texas,BlackWhiteRatio,0.270391
5971,2014,Texas,BlackWhiteRatio,0.2762939
5972,2015,Texas,BlackWhiteRatio,0.2796232
5973,2005,Utah,BlackWhiteRatio,0.008613
5974,2006,Utah,BlackWhiteRatio,0.0100845
5975,2007,Utah,BlackWhiteRatio,0.0108108
5976,2008,Utah,BlackWhiteRatio,0.0134264
5977,2009,Utah,BlackWhiteRatio,0.0143494
5978,2010,Utah,BlackWhiteRatio,0.012868
5979,2011,Utah,BlackWhiteRatio,0.0144537
5980,2012,Utah,BlackWhiteRatio,0.0139528
5981,2013,Utah,BlackWhiteRatio,0.014198
5982,2014,Utah,BlackWhiteRatio,0.0143841
5983,2015,Utah,BlackWhiteRatio,0.0146031
5984,2005,Vermont,BlackWhiteRatio,0.0048858
5985,2006,Vermont,BlackWhiteRatio,0.0079143
5986,2007,Vermont,BlackWhiteRatio,0.006274
5987,2008,Vermont,BlackWhiteRatio,0.0078806
5988,2009,Vermont,BlackWhiteRatio,0.0087325
5989,2010,Vermont,BlackWhiteRatio,0.0111241
5990,2011,Vermont,BlackWhiteRatio,0.0088165
5991,2012,Vermont,BlackWhiteRatio,0.0109005
5992,2013,Vermont,BlackWhiteRatio,0.0122004
5993,2014,Vermont,BlackWhiteRatio,0.010553
5994,2015,Vermont,BlackWhiteRatio,0.0136719
5995,2005,Virginia,BlackWhiteRatio,0.2766396
5996,2006,Virginia,BlackWhiteRatio,0.2870325
5997,2007,Virginia,BlackWhiteRatio,0.2882
5998,2008,Virginia,BlackWhiteRatio,0.292983
5999,2009,Virginia,BlackWhiteRatio,0.2959802
6000,2010,Virginia,BlackWhiteRatio,0.3020923
6001,2011,Virginia,BlackWhiteRatio,0.3035516
6002,2012,Virginia,BlackWhiteRatio,0.3011285
6003,2013,Virginia,BlackWhiteRatio,0.3035353
6004,2014,Virginia,BlackWhiteRatio,0.3054698
6005,2015,Virginia,BlackWhiteRatio,0.3078228
6006,2005,Washington,BlackWhiteRatio,0.0417025
6007,2006,Washington,BlackWhiteRatio,0.043251
6008,2007,Washington,BlackWhiteRatio,0.0428339
6009,2008,Washington,BlackWhiteRatio,0.0445367
6010,2009,Washington,BlackWhiteRatio,0.0462903
6011,2010,Washington,BlackWhiteRatio,0.048915
6012,2011,Washington,BlackWhiteRatio,0.0487754
6013,2012,Washington,BlackWhiteRatio,0.0504625
6014,2013,Washington,BlackWhiteRatio,0.0524797
6015,2014,Washington,BlackWhiteRatio,0.0506642
6016,2015,Washington,BlackWhiteRatio,0.0525433
6017,2005,West Virginia,BlackWhiteRatio,0.0321549
6018,2006,West Virginia,BlackWhiteRatio,0.0341907
6019,2007,West Virginia,BlackWhiteRatio,0.0366864
6020,2008,West Virginia,BlackWhiteRatio,0.0364144
6021,2009,West Virginia,BlackWhiteRatio,0.0331534
6022,2010,West Virginia,BlackWhiteRatio,0.0332811
6023,2011,West Virginia,BlackWhiteRatio,0.0325392
6024,2012,West Virginia,BlackWhiteRatio,0.0356037
6025,2013,West Virginia,BlackWhiteRatio,0.0365593
6026,2014,West Virginia,BlackWhiteRatio,0.0398559
6027,2015,West Virginia,BlackWhiteRatio,0.041828
6028,2005,Wisconsin,BlackWhiteRatio,0.0658151
6029,2006,Wisconsin,BlackWhiteRatio,0.0683397
6030,2007,Wisconsin,BlackWhiteRatio,0.0692813
6031,2008,Wisconsin,BlackWhiteRatio,0.0680617
6032,2009,Wisconsin,BlackWhiteRatio,0.0710359
6033,2010,Wisconsin,BlackWhiteRatio,0.0739401
6034,2011,Wisconsin,BlackWhiteRatio,0.0752053
6035,2012,Wisconsin,BlackWhiteRatio,0.0758238
6036,2013,Wisconsin,BlackWhiteRatio,0.0755716
6037,2014,Wisconsin,BlackWhiteRatio,0.076912
6038,2015,Wisconsin,BlackWhiteRatio,0.076729
6039,2005,Wyoming,BlackWhiteRatio,0.0071581
6040,2006,Wyoming,BlackWhiteRatio,0.0072123
6041,2007,Wyoming,BlackWhiteRatio,0.0067248
6042,2008,Wyoming,BlackWhiteRatio,0.0122615
6043,2009,Wyoming,BlackWhiteRatio,0.0109945
6044,2010,Wyoming,BlackWhiteRatio,0.0095253
6045,2011,Wyoming,BlackWhiteRatio,0.0104491
6046,2012,Wyoming,BlackWhiteRatio,0.0117292
6047,2013,Wyoming,BlackWhiteRatio,0.0150612
6048,2014,Wyoming,BlackWhiteRatio,0.0128745
6049,2015,Wyoming,BlackWhiteRatio,0.0095949
6050,2005,Alabama,HispanicWhiteRatio,0.0320121
6051,2006,Alabama,HispanicWhiteRatio,0.0351332
6052,2007,Alabama,HispanicWhiteRatio,0.0375909
6053,2008,Alabama,HispanicWhiteRatio,0.0408255
6054,2009,Alabama,HispanicWhiteRatio,0.0463569
6055,2010,Alabama,HispanicWhiteRatio,0.0570079
6056,2011,Alabama,HispanicWhiteRatio,0.0581422
6057,2012,Alabama,HispanicWhiteRatio,0.0577254
6058,2013,Alabama,HispanicWhiteRatio,0.0592706
6059,2014,Alabama,HispanicWhiteRatio,0.0600252
6060,2015,Alabama,HispanicWhiteRatio,0.0601952
6061,2005,Alaska,HispanicWhiteRatio,0.0720261
6062,2006,Alaska,HispanicWhiteRatio,0.0844656
6063,2007,Alaska,HispanicWhiteRatio,0.0852169
6064,2008,Alaska,HispanicWhiteRatio,0.094632
6065,2009,Alaska,HispanicWhiteRatio,0.0955092
6066,2010,Alaska,HispanicWhiteRatio,0.0890186
6067,2011,Alaska,HispanicWhiteRatio,0.0905257
6068,2012,Alaska,HispanicWhiteRatio,0.0948761
6069,2013,Alaska,HispanicWhiteRatio,0.105628
6070,2014,Alaska,HispanicWhiteRatio,0.1082968
6071,2015,Alaska,HispanicWhiteRatio,0.1145375
6072,2005,Arizona,HispanicWhiteRatio,0.4757212
6073,2006,Arizona,HispanicWhiteRatio,0.4915748
6074,2007,Arizona,HispanicWhiteRatio,0.5046728
6075,2008,Arizona,HispanicWhiteRatio,0.518033
6076,2009,Arizona,HispanicWhiteRatio,0.5391872
6077,2010,Arizona,HispanicWhiteRatio,0.515392
6078,2011,Arizona,HispanicWhiteRatio,0.5249438
6079,2012,Arizona,HispanicWhiteRatio,0.529734
6080,2013,Arizona,HispanicWhiteRatio,0.5346024
6081,2014,Arizona,HispanicWhiteRatio,0.5444558
6082,2015,Arizona,HispanicWhiteRatio,0.5518847
6083,2005,Arkansas,HispanicWhiteRatio,0.0610042
6084,2006,Arkansas,HispanicWhiteRatio,0.0644399
6085,2007,Arkansas,HispanicWhiteRatio,0.0681042
6086,2008,Arkansas,HispanicWhiteRatio,0.0729382
6087,2009,Arkansas,HispanicWhiteRatio,0.0796038
6088,2010,Arkansas,HispanicWhiteRatio,0.0839324
6089,2011,Arkansas,HispanicWhiteRatio,0.0871193
6090,2012,Arkansas,HispanicWhiteRatio,0.0907984
6091,2013,Arkansas,HispanicWhiteRatio,0.0932518
6092,2014,Arkansas,HispanicWhiteRatio,0.0945521
6093,2015,Arkansas,HispanicWhiteRatio,0.0955169
6094,2005,California,HispanicWhiteRatio,0.8199011
6095,2006,California,HispanicWhiteRatio,0.8380774
6096,2007,California,HispanicWhiteRatio,0.851683
6097,2008,California,HispanicWhiteRatio,0.8708529
6098,2009,California,HispanicWhiteRatio,0.8927047
6099,2010,California,HispanicWhiteRatio,0.9425103
6100,2011,California,HispanicWhiteRatio,0.9626166
6101,2012,California,HispanicWhiteRatio,0.9754165
6102,2013,California,HispanicWhiteRatio,0.9889005
6103,2014,California,HispanicWhiteRatio,1.009404
6104,2015,California,HispanicWhiteRatio,1.024936
6105,2005,Colorado,HispanicWhiteRatio,0.2716825
6106,2006,Colorado,HispanicWhiteRatio,0.2748256
6107,2007,Colorado,HispanicWhiteRatio,0.2791919
6108,2008,Colorado,HispanicWhiteRatio,0.2851697
6109,2009,Colorado,HispanicWhiteRatio,0.2875755
6110,2010,Colorado,HispanicWhiteRatio,0.296927
6111,2011,Colorado,HispanicWhiteRatio,0.3006638
6112,2012,Colorado,HispanicWhiteRatio,0.3024419
6113,2013,Colorado,HispanicWhiteRatio,0.3042594
6114,2014,Colorado,HispanicWhiteRatio,0.3078902
6115,2015,Colorado,HispanicWhiteRatio,0.311534
6116,2005,Connecticut,HispanicWhiteRatio,0.1453471
6117,2006,Connecticut,HispanicWhiteRatio,0.150117
6118,2007,Connecticut,HispanicWhiteRatio,0.1555956
6119,2008,Connecticut,HispanicWhiteRatio,0.162739
6120,2009,Connecticut,HispanicWhiteRatio,0.1695628
6121,2010,Connecticut,HispanicWhiteRatio,0.1896502
6122,2011,Connecticut,HispanicWhiteRatio,0.1952467
6123,2012,Connecticut,HispanicWhiteRatio,0.2032205
6124,2013,Connecticut,HispanicWhiteRatio,0.2114488
6125,2014,Connecticut,HispanicWhiteRatio,0.2194529
6126,2015,Connecticut,HispanicWhiteRatio,0.2269792
6127,2005,Delaware,HispanicWhiteRatio,0.0880976
6128,2006,Delaware,HispanicWhiteRatio,0.0917485
6129,2007,Delaware,HispanicWhiteRatio,0.0947914
6130,2008,Delaware,HispanicWhiteRatio,0.0992303
6131,2009,Delaware,HispanicWhiteRatio,0.1071357
6132,2010,Delaware,HispanicWhiteRatio,0.1256049
6133,2011,Delaware,HispanicWhiteRatio,0.1291068
6134,2012,Delaware,HispanicWhiteRatio,0.1336624
6135,2013,Delaware,HispanicWhiteRatio,0.136715
6136,2014,Delaware,HispanicWhiteRatio,0.1401643
6137,2015,Delaware,HispanicWhiteRatio,0.1430409
6138,2005,Florida,HispanicWhiteRatio,0.3168976
6139,2006,Florida,HispanicWhiteRatio,0.3299759
6140,2007,Florida,HispanicWhiteRatio,0.3399142
6141,2008,Florida,HispanicWhiteRatio,0.3491367
6142,2009,Florida,HispanicWhiteRatio,0.3629908
6143,2010,Florida,HispanicWhiteRatio,0.3907709
6144,2011,Florida,HispanicWhiteRatio,0.398542
6145,2012,Florida,HispanicWhiteRatio,0.4088921
6146,2013,Florida,HispanicWhiteRatio,0.4202286
6147,2014,Florida,HispanicWhiteRatio,0.4331494
6148,2015,Florida,HispanicWhiteRatio,0.4442872
6149,2005,Georgia,HispanicWhiteRatio,0.1187262
6150,2006,Georgia,HispanicWhiteRatio,0.1265486
6151,2007,Georgia,HispanicWhiteRatio,0.1310073
6152,2008,Georgia,HispanicWhiteRatio,0.1372927
6153,2009,Georgia,HispanicWhiteRatio,0.1447696
6154,2010,Georgia,HispanicWhiteRatio,0.1581159
6155,2011,Georgia,HispanicWhiteRatio,0.1617342
6156,2012,Georgia,HispanicWhiteRatio,0.165618
6157,2013,Georgia,HispanicWhiteRatio,0.1663449
6158,2014,Georgia,HispanicWhiteRatio,0.1684455
6159,2015,Georgia,HispanicWhiteRatio,0.1732889
6160,2005,Hawaii,HispanicWhiteRatio,0.3469758
6161,2006,Hawaii,HispanicWhiteRatio,0.3155702
6162,2007,Hawaii,HispanicWhiteRatio,0.3333449
6163,2008,Hawaii,HispanicWhiteRatio,0.351491
6164,2009,Hawaii,HispanicWhiteRatio,0.3596704
6165,2010,Hawaii,HispanicWhiteRatio,0.3917221
6166,2011,Hawaii,HispanicWhiteRatio,0.4015724
6167,2012,Hawaii,HispanicWhiteRatio,0.4155511
6168,2013,Hawaii,HispanicWhiteRatio,0.4278056
6169,2014,Hawaii,HispanicWhiteRatio,0.4403719
6170,2015,Hawaii,HispanicWhiteRatio,0.4559377
6171,2005,Idaho,HispanicWhiteRatio,0.1045295
6172,2006,Idaho,HispanicWhiteRatio,0.1097585
6173,2007,Idaho,HispanicWhiteRatio,0.1149941
6174,2008,Idaho,HispanicWhiteRatio,0.1202297
6175,2009,Idaho,HispanicWhiteRatio,0.1266257
6176,2010,Idaho,HispanicWhiteRatio,0.1343079
6177,2011,Idaho,HispanicWhiteRatio,0.13736
6178,2012,Idaho,HispanicWhiteRatio,0.1391188
6179,2013,Idaho,HispanicWhiteRatio,0.1418855
6180,2014,Idaho,HispanicWhiteRatio,0.1455423
6181,2015,Idaho,HispanicWhiteRatio,0.1461851
6182,2005,Illinois,HispanicWhiteRatio,0.2210173
6183,2006,Illinois,HispanicWhiteRatio,0.2259557
6184,2007,Illinois,HispanicWhiteRatio,0.229858
6185,2008,Illinois,HispanicWhiteRatio,0.2365763
6186,2009,Illinois,HispanicWhiteRatio,0.2367598
6187,2010,Illinois,HispanicWhiteRatio,0.2494286
6188,2011,Illinois,HispanicWhiteRatio,0.2556694
6189,2012,Illinois,HispanicWhiteRatio,0.2594625
6190,2013,Illinois,HispanicWhiteRatio,0.2624128
6191,2014,Illinois,HispanicWhiteRatio,0.2687234
6192,2015,Illinois,HispanicWhiteRatio,0.27326
6193,2005,Indiana,HispanicWhiteRatio,0.0540867
6194,2006,Indiana,HispanicWhiteRatio,0.0565854
6195,2007,Indiana,HispanicWhiteRatio,0.0591288
6196,2008,Indiana,HispanicWhiteRatio,0.0620664
6197,2009,Indiana,HispanicWhiteRatio,0.0657208
6198,2010,Indiana,HispanicWhiteRatio,0.0736416
6199,2011,Indiana,HispanicWhiteRatio,0.0754386
6200,2012,Indiana,HispanicWhiteRatio,0.0773078
6201,2013,Indiana,HispanicWhiteRatio,0.0794219
6202,2014,Indiana,HispanicWhiteRatio,0.0803713
6203,2015,Indiana,HispanicWhiteRatio,0.0830221
6204,2005,Iowa,HispanicWhiteRatio,0.0404787
6205,2006,Iowa,HispanicWhiteRatio,0.0416248
6206,2007,Iowa,HispanicWhiteRatio,0.0442655
6207,2008,Iowa,HispanicWhiteRatio,0.0457322
6208,2009,Iowa,HispanicWhiteRatio,0.0483281
6209,2010,Iowa,HispanicWhiteRatio,0.0561817
6210,2011,Iowa,HispanicWhiteRatio,0.0566191
6211,2012,Iowa,HispanicWhiteRatio,0.0593723
6212,2013,Iowa,HispanicWhiteRatio,0.0617229
6213,2014,Iowa,HispanicWhiteRatio,0.063175
6214,2015,Iowa,HispanicWhiteRatio,0.0643127
6215,2005,Kansas,HispanicWhiteRatio,0.1031626
6216,2006,Kansas,HispanicWhiteRatio,0.1056267
6217,2007,Kansas,HispanicWhiteRatio,0.1084673
6218,2008,Kansas,HispanicWhiteRatio,0.1131252
