,state,year,population,113 Cause Name,measure,value,Age-adjusted Death Rate
5566,Washington,2014,"7,054,655","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,42.48258773816721,40.1
5567,Washington,2014,"7,054,655",All Causes,All causes,738.5052848083996,672.9
5568,Washington,2014,"7,054,655",Alzheimer's disease (G30),Alzheimer's disease,47.40132579126832,43.6
5569,Washington,2014,"7,054,655",Cerebrovascular diseases (I60-I69),Stroke,37.549674647449095,34.3
5570,Washington,2014,"7,054,655",Chronic lower respiratory diseases (J40-J47),CLRD,41.33440969118972,37.9
5571,Washington,2014,"7,054,655",Diabetes mellitus (E10-E14),Diabetes,23.643962745166135,21.2
5572,Washington,2014,"7,054,655","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,151.8146528781351,137.2
5573,Washington,2014,"7,054,655",Influenza and pneumonia (J09-J18),Influenza and pneumonia,10.33360242279743,9.4
5574,Washington,2014,"7,054,655","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,15.8618670934298,15.2
5575,Washington,2014,"7,054,655",Malignant neoplasms (C00-C97),Cancer,173.00633411555916,155.5
5576,Washington,2014,"7,054,655","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,6.818193093779923,6.2
5577,West Virginia,2014,"1,849,489","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,74.61520452406042,71
5578,West Virginia,2014,"1,849,489",All Causes,All causes,1199.5745851962351,929.1
5579,West Virginia,2014,"1,849,489",Alzheimer's disease (G30),Alzheimer's disease,33.52277304704164,25.5
5580,West Virginia,2014,"1,849,489",Cerebrovascular diseases (I60-I69),Stroke,59.63809463046279,45.3
5581,West Virginia,2014,"1,849,489",Chronic lower respiratory diseases (J40-J47),CLRD,85.32086430359952,63
5582,West Virginia,2014,"1,849,489",Diabetes mellitus (E10-E14),Diabetes,44.22843282658074,33.3
5583,West Virginia,2014,"1,849,489","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,253.69169538180543,192.9
5584,West Virginia,2014,"1,849,489",Influenza and pneumonia (J09-J18),Influenza and pneumonia,25.57463169556564,19.6
5585,West Virginia,2014,"1,849,489","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,19.41076697401282,18.1
5586,West Virginia,2014,"1,849,489",Malignant neoplasms (C00-C97),Cancer,263.85666527348906,195.1
5587,West Virginia,2014,"1,849,489","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,25.899045628278945,19.6
5588,Wisconsin,2014,"5,751,525","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,52.42087967973711,46.9
5589,Wisconsin,2014,"5,751,525",All Causes,All causes,874.3941824124905,712.1
5590,Wisconsin,2014,"5,751,525",Alzheimer's disease (G30),Alzheimer's disease,32.617436245169756,25
5591,Wisconsin,2014,"5,751,525",Cerebrovascular diseases (I60-I69),Stroke,43.65798636013927,34.6
5592,Wisconsin,2014,"5,751,525",Chronic lower respiratory diseases (J40-J47),CLRD,47.96988624756043,39.3
5593,Wisconsin,2014,"5,751,525",Diabetes mellitus (E10-E14),Diabetes,23.50680906368311,19.1
5594,Wisconsin,2014,"5,751,525","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,195.23517675746868,155.1
5595,Wisconsin,2014,"5,751,525",Influenza and pneumonia (J09-J18),Influenza and pneumonia,17.42146648062905,13.8
5596,Wisconsin,2014,"5,751,525","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,13.37036698962449,13.1
5597,Wisconsin,2014,"5,751,525",Malignant neoplasms (C00-C97),Cancer,198.08659442495684,161.8
5598,Wisconsin,2014,"5,751,525","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,17.038959232551367,13.5
5599,Wyoming,2014,"582,531","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,61.970950902183745,60.9
5600,Wyoming,2014,"582,531",All Causes,All causes,800.9874152620204,742.4
5601,Wyoming,2014,"582,531",Alzheimer's disease (G30),Alzheimer's disease,27.80967879820988,26.6
5602,Wyoming,2014,"582,531",Cerebrovascular diseases (I60-I69),Stroke,32.44462526457819,30.2
5603,Wyoming,2014,"582,531",Chronic lower respiratory diseases (J40-J47),CLRD,58.88098659127154,55
5604,Wyoming,2014,"582,531",Diabetes mellitus (E10-E14),Diabetes,18.883115233352388,17.6
5605,Wyoming,2014,"582,531","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,177.672947877452,162.2
5606,Wyoming,2014,"582,531",Influenza and pneumonia (J09-J18),Influenza and pneumonia,19.39810928517109,18.1
5607,Wyoming,2014,"582,531","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,20.59976207274806,20.6
5608,Wyoming,2014,"582,531",Malignant neoplasms (C00-C97),Cancer,158.27483859228093,140.7
5609,Wyoming,2014,"582,531","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,13.389845347286238,12.2
5610,Alabama,2015,"4,852,347","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,52.59310597531462,50.9
5611,Alabama,2015,"4,852,347",All Causes,All causes,1069.7709788685763,924.5
5612,Alabama,2015,"4,852,347",Alzheimer's disease (G30),Alzheimer's disease,47.02878833686049,41.8
5613,Alabama,2015,"4,852,347",Cerebrovascular diseases (I60-I69),Stroke,60.527410756073294,52.2
5614,Alabama,2015,"4,852,347",Chronic lower respiratory diseases (J40-J47),CLRD,67.57554643144853,56.4
5615,Alabama,2015,"4,852,347",Diabetes mellitus (E10-E14),Diabetes,25.863772726888655,21.7
5616,Alabama,2015,"4,852,347","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,267.52002690656707,229.7
5617,Alabama,2015,"4,852,347",Influenza and pneumonia (J09-J18),Influenza and pneumonia,22.607616479200683,19.5
5618,Alabama,2015,"4,852,347","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,15.456437884594814,14.9
5619,Alabama,2015,"4,852,347",Malignant neoplasms (C00-C97),Cancer,213.38127714279295,175.6
5620,Alabama,2015,"4,852,347","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,21.432927199971477,18.4
5621,Alaska,2015,"737,498","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,52.61031216355841,57.9
5622,Alaska,2015,"737,498",All Causes,All causes,585.2219260255621,747.4
5623,Alaska,2015,"737,498",Alzheimer's disease (G30),Alzheimer's disease,9.220363987427763,16.7
5624,Alaska,2015,"737,498",Cerebrovascular diseases (I60-I69),Stroke,24.678033025174305,36.8
5625,Alaska,2015,"737,498",Chronic lower respiratory diseases (J40-J47),CLRD,27.661091962283287,37.8
5626,Alaska,2015,"737,498",Diabetes mellitus (E10-E14),Diabetes,19.254289503157974,23.9
5627,Alaska,2015,"737,498","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,114.71217549064541,154.1
5628,Alaska,2015,"737,498",Influenza and pneumonia (J09-J18),Influenza and pneumonia,5.559337110066739,8.4
5629,Alaska,2015,"737,498","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,27.254311198132065,26.9
5630,Alaska,2015,"737,498",Malignant neoplasms (C00-C97),Cancer,132.6105291132993,159.8
5631,Alaska,2015,"737,498","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,6.779679402520414,10
5632,Arizona,2015,"6,829,676","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,51.81797789529107,49.2
5633,Arizona,2015,"6,829,676",All Causes,All causes,795.045035811362,671.8
5634,Arizona,2015,"6,829,676",Alzheimer's disease (G30),Alzheimer's disease,43.091356017474325,35.8
5635,Arizona,2015,"6,829,676",Cerebrovascular diseases (I60-I69),Stroke,36.92708116754001,30.7
5636,Arizona,2015,"6,829,676",Chronic lower respiratory diseases (J40-J47),CLRD,53.897139483629964,43.8
5637,Arizona,2015,"6,829,676",Diabetes mellitus (E10-E14),Diabetes,30.469966657276274,25.3
5638,Arizona,2015,"6,829,676","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,167.7678414027254,138.8
5639,Arizona,2015,"6,829,676",Influenza and pneumonia (J09-J18),Influenza and pneumonia,11.34753683776507,9.5
5640,Arizona,2015,"6,829,676","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,18.68317032901707,18.2
5641,Arizona,2015,"6,829,676",Malignant neoplasms (C00-C97),Cancer,172.42399200196317,141.3
5642,Arizona,2015,"6,829,676","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,6.706028221543745,5.5
5643,Arkansas,2015,"2,978,048","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,51.64456717957535,49.6
5644,Arkansas,2015,"2,978,048",All Causes,All causes,1061.668582910685,901.8
5645,Arkansas,2015,"2,978,048",Alzheimer's disease (G30),Alzheimer's disease,48.92466474684088,41.5
5646,Arkansas,2015,"2,978,048",Cerebrovascular diseases (I60-I69),Stroke,55.50615705321069,46.8
5647,Arkansas,2015,"2,978,048",Chronic lower respiratory diseases (J40-J47),CLRD,76.22442620132382,62.4
5648,Arkansas,2015,"2,978,048",Diabetes mellitus (E10-E14),Diabetes,29.751031548181896,24.7
5649,Arkansas,2015,"2,978,048","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,266.5504384079773,223.2
5650,Arkansas,2015,"2,978,048",Influenza and pneumonia (J09-J18),Influenza and pneumonia,23.505329665606464,20
5651,Arkansas,2015,"2,978,048","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,19.375107452935612,19.1
5652,Arkansas,2015,"2,978,048",Malignant neoplasms (C00-C97),Cancer,225.88621808647812,185.4
5653,Arkansas,2015,"2,978,048","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,23.74038296226253,19.8
5654,California,2015,"38,918,045","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,32.23183487248653,30.6
5655,California,2015,"38,918,045",All Causes,All causes,666.0303722861721,621.6
5656,California,2015,"38,918,045",Alzheimer's disease (G30),Alzheimer's disease,38.709549773119384,35.7
5657,California,2015,"38,918,045",Cerebrovascular diseases (I60-I69),Stroke,38.709549773119384,36.2
5658,California,2015,"38,918,045",Chronic lower respiratory diseases (J40-J47),CLRD,34.999188679698584,33.1
5659,California,2015,"38,918,045",Diabetes mellitus (E10-E14),Diabetes,22.727246448273544,21.2
5660,California,2015,"38,918,045","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,157.4822167968612,145.6
5661,California,2015,"38,918,045",Influenza and pneumonia (J09-J18),Influenza and pneumonia,15.900079256293578,14.8
5662,California,2015,"38,918,045","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,10.707115426789809,10.3
5663,California,2015,"38,918,045",Malignant neoplasms (C00-C97),Cancer,153.21684324071262,142.8
5664,California,2015,"38,918,045","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,9.139719120012323,8.6
5665,Colorado,2015,"5,450,623","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,49.994285056955874,49.7
5666,Colorado,2015,"5,450,623",All Causes,All causes,666.8778963432253,665
5667,Colorado,2015,"5,450,623",Alzheimer's disease (G30),Alzheimer's disease,29.57460092176619,31.3
5668,Colorado,2015,"5,450,623",Cerebrovascular diseases (I60-I69),Stroke,34.05115341860921,34.9
5669,Colorado,2015,"5,450,623",Chronic lower respiratory diseases (J40-J47),CLRD,47.27899911624781,47.8
5670,Colorado,2015,"5,450,623",Diabetes mellitus (E10-E14),Diabetes,16.273369117621968,15.9
5671,Colorado,2015,"5,450,623","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,128.59080512447844,128.4
5672,Colorado,2015,"5,450,623",Influenza and pneumonia (J09-J18),Influenza and pneumonia,12.090361046801439,12.3
5673,Colorado,2015,"5,450,623","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,20.052753602661568,19.5
5674,Colorado,2015,"5,450,623",Malignant neoplasms (C00-C97),Cancer,139.5069884671899,134.4
5675,Colorado,2015,"5,450,623","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,8.402709194893868,8.5
5676,Connecticut,2015,"3,587,122","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,50.15162573227228,44.8
5677,Connecticut,2015,"3,587,122",All Causes,All causes,851.2395173623869,656.1
5678,Connecticut,2015,"3,587,122",Alzheimer's disease (G30),Alzheimer's disease,26.92966673561702,19
5679,Connecticut,2015,"3,587,122",Cerebrovascular diseases (I60-I69),Stroke,38.69397249382653,28.5
5680,Connecticut,2015,"3,587,122",Chronic lower respiratory diseases (J40-J47),CLRD,38.16429995968913,29.7
5681,Connecticut,2015,"3,587,122",Diabetes mellitus (E10-E14),Diabetes,18.20400867324836,13.9
5682,Connecticut,2015,"3,587,122","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,200.85740044525946,147.8
5683,Connecticut,2015,"3,587,122",Influenza and pneumonia (J09-J18),Influenza and pneumonia,18.59429369840223,13.6
5684,Connecticut,2015,"3,587,122","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,10.704960689934715,9.9
5685,Connecticut,2015,"3,587,122",Malignant neoplasms (C00-C97),Cancer,185.83142697683547,146.2
5686,Connecticut,2015,"3,587,122","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,16.280461049275715,12.1
5687,Delaware,2015,"941,252","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,47.702421880644074,46
5688,Delaware,2015,"941,252",All Causes,All causes,911.7643309124442,741.5
5689,Delaware,2015,"941,252",Alzheimer's disease (G30),Alzheimer's disease,28.047749168129254,22.6
5690,Delaware,2015,"941,252",Cerebrovascular diseases (I60-I69),Stroke,49.508526940713004,39.4
5691,Delaware,2015,"941,252",Chronic lower respiratory diseases (J40-J47),CLRD,54.18315180206788,42.5
5692,Delaware,2015,"941,252",Diabetes mellitus (E10-E14),Diabetes,22.84191693616587,18.1
5693,Delaware,2015,"941,252","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,206.10845979610136,165.2
5694,Delaware,2015,"941,252",Influenza and pneumonia (J09-J18),Influenza and pneumonia,20.079638609001627,16.1
5695,Delaware,2015,"941,252","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,12.96145984284761,12.6
5696,Delaware,2015,"941,252",Malignant neoplasms (C00-C97),Cancer,213.54536298462048,165.6
5697,Delaware,2015,"941,252","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,18.4860164971761,14.5
5698,District of Columbia,2015,"675,400","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,39.23600829138289,40.2
5699,District of Columbia,2015,"675,400",All Causes,All causes,721.2022505182115,748.6
5700,District of Columbia,2015,"675,400",Alzheimer's disease (G30),Alzheimer's disease,19.099792715427895,19.2
5701,District of Columbia,2015,"675,400",Cerebrovascular diseases (I60-I69),Stroke,35.83061889250815,38.3
5702,District of Columbia,2015,"675,400",Chronic lower respiratory diseases (J40-J47),CLRD,21.764880071068998,23.4
5703,District of Columbia,2015,"675,400",Diabetes mellitus (E10-E14),Diabetes,23.985786200769915,25.7
5704,District of Columbia,2015,"675,400","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,180.18951732306783,187.6
5705,District of Columbia,2015,"675,400",Influenza and pneumonia (J09-J18),Influenza and pneumonia,15.398282499259698,16.2
5706,District of Columbia,2015,"675,400","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,5.034053893988748,4.9
5707,District of Columbia,2015,"675,400",Malignant neoplasms (C00-C97),Cancer,158.7207580692923,167.5
5708,District of Columbia,2015,"675,400","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,9.623926562037312,9.9
5709,Florida,2015,"20,209,042","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,52.34290670483044,46.2
5710,Florida,2015,"20,209,042",All Causes,All causes,948.7683780359307,662.9
5711,Florida,2015,"20,209,042",Alzheimer's disease (G30),Alzheimer's disease,34.79135725483672,21.8
5712,Florida,2015,"20,209,042",Cerebrovascular diseases (I60-I69),Stroke,56.573686174733076,37.1
5713,Florida,2015,"20,209,042",Chronic lower respiratory diseases (J40-J47),CLRD,57.91961835697111,38.4
5714,Florida,2015,"20,209,042",Diabetes mellitus (E10-E14),Diabetes,26.735557281735574,18.6
5715,Florida,2015,"20,209,042","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,224.85479519514087,149.8
5716,Florida,2015,"20,209,042",Influenza and pneumonia (J09-J18),Influenza and pneumonia,13.241597498782971,8.9
5717,Florida,2015,"20,209,042","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,15.859237662032669,14.4
5718,Florida,2015,"20,209,042",Malignant neoplasms (C00-C97),Cancer,217.85792715953582,150.6
5719,Florida,2015,"20,209,042","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,15.849341101869154,10.8
5720,Georgia,2015,"10,178,447","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,42.67841646176475,43.2
5721,Georgia,2015,"10,178,447",All Causes,All causes,785.4046889471449,808.1
5722,Georgia,2015,"10,178,447",Alzheimer's disease (G30),Alzheimer's disease,36.48886711302815,42.4
5723,Georgia,2015,"10,178,447",Cerebrovascular diseases (I60-I69),Stroke,42.58999432821137,45.3
5724,Georgia,2015,"10,178,447",Chronic lower respiratory diseases (J40-J47),CLRD,45.26230769782463,46.7
5725,Georgia,2015,"10,178,447",Diabetes mellitus (E10-E14),Diabetes,21.712546128107757,21.4
5726,Georgia,2015,"10,178,447","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,174.57476567888992,180.2
5727,Georgia,2015,"10,178,447",Influenza and pneumonia (J09-J18),Influenza and pneumonia,14.41280776920094,15.5
5728,Georgia,2015,"10,178,447","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,12.939105543311273,12.7
5729,Georgia,2015,"10,178,447",Malignant neoplasms (C00-C97),Cancer,166.47922811800268,163
5730,Georgia,2015,"10,178,447","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,18.48022591265642,19.2
5731,Hawaii,2015,"1,422,052","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,37.692011262597994,32.2
5732,Hawaii,2015,"1,422,052",All Causes,All causes,777.2570904580142,588.2
5733,Hawaii,2015,"1,422,052",Alzheimer's disease (G30),Alzheimer's disease,29.675426777642446,19.5
5734,Hawaii,2015,"1,422,052",Cerebrovascular diseases (I60-I69),Stroke,51.685873653002844,38.2
5735,Hawaii,2015,"1,422,052",Chronic lower respiratory diseases (J40-J47),CLRD,23.346544289519652,17.3
5736,Hawaii,2015,"1,422,052",Diabetes mellitus (E10-E14),Diabetes,18.494401048625505,14.5
5737,Hawaii,2015,"1,422,052","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,183.18598757288763,135.6
5738,Hawaii,2015,"1,422,052",Influenza and pneumonia (J09-J18),Influenza and pneumonia,39.168750509826644,27.4
5739,Hawaii,2015,"1,422,052","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,14.134504223474247,13.5
5740,Hawaii,2015,"1,422,052",Malignant neoplasms (C00-C97),Cancer,173.13009650842585,135.3
5741,Hawaii,2015,"1,422,052","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,14.204825140008944,10.8
5742,Idaho,2015,"1,651,059","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,45.183121862998235,44.7
